label,contour_area,perimeter,texture_0,texture_1,texture_2,texture_3,texture_4,texture_5,texture_6,texture_7,texture_8,vein_structure,size,hue,saturation,value
Amaranthus viridis  (4),36.0,34.14213526248932,0,16,0,599,0,1339,0,630,47592,49.50484295280612,50176,0.0,0.0,162.42934869260205
Amaranthus viridis  (5),6.5,10.242640614509583,0,19,0,742,0,2036,0,759,46620,67.31764190051021,50176,0.0,0.0,168.5431281887755
Amaranthus viridis  (6),49729.0,892.0,0,12,0,377,0,1510,0,375,47902,31.580237563775512,50176,0.0,0.0,181.98022959183675
Amaranthus viridis  (7),49268.0,1043.112697482109,0,9,0,392,0,1606,0,392,47777,34.27883848852041,50176,0.0,0.0,202.52212213010205
Amaranthus viridis  (8),49729.0,892.0,0,4,0,401,0,1613,0,410,47748,35.142797353316325,50176,0.0,0.0,196.45408163265307
Amaranthus viridis  (9),56.5,32.72792160511017,0,2,0,270,0,877,0,255,48772,20.465660873724488,50176,0.0,0.0,127.03752790178571
Amlanch  (1),0.0,0.0,1,37,0,796,0,1920,0,857,46565,65.32545440051021,50176,0.0,0.0,137.61340082908163
Amlanch  (10),64.0,61.79898953437805,0,13,0,483,0,807,0,489,48384,38.27845982142857,50176,0.0,0.0,140.9066087372449
Amlanch  (11),169.5,123.35533845424652,0,5,0,247,0,595,0,241,49088,20.719766422193878,50176,0.0,0.0,36.357421875
Amlanch  (12),2.5,7.414213538169861,0,24,0,662,0,1143,0,631,47716,49.0576171875,50176,0.0,0.0,107.1664740114796
Amlanch  (13),1.0,4.0,1,31,0,1157,0,2221,0,1245,45521,93.08394451530613,50176,0.0,0.0,121.70639349489795
Amlanch  (14),64.0,61.79898953437805,0,13,0,483,0,807,0,489,48384,38.27845982142857,50176,0.0,0.0,140.9066087372449
Amlanch  (15),16.0,16.82842707633972,0,5,0,142,0,232,0,121,49676,10.555544483418368,50176,0.0,0.0,8.370236766581632
Amlanch  (16),495.5,115.0121921300888,0,10,0,609,0,1116,0,581,47860,48.158083545918366,50176,0.0,0.0,76.26723931760205
Amlanch  (17),20987.5,1209.442773103714,0,13,0,475,0,914,0,492,48282,41.83085538903061,50176,0.0,0.0,103.27865911989795
Amlanch  (18),328.0,82.2842708826065,0,19,0,744,0,1513,0,743,47157,60.27891820790816,50176,0.0,0.0,124.62860730229592
Amlanch  (19),495.5,115.0121921300888,0,10,0,609,0,1116,0,581,47860,48.158083545918366,50176,0.0,0.0,76.26723931760205
Amlanch  (2),0.5,5.414213538169861,0,7,0,235,0,765,0,217,48952,21.57356106505102,50176,0.0,0.0,37.384008290816325
Amlanch  (20),397.5,101.8406195640564,0,4,0,222,0,521,0,213,49216,17.289341517857142,50176,0.0,0.0,35.452806122448976
Amlanch  (21),20987.5,1209.442773103714,0,13,0,475,0,914,0,492,48282,41.83085538903061,50176,0.0,0.0,103.27865911989795
Amlanch  (22),60.5,35.899494767189026,0,10,0,619,0,1563,0,676,47308,53.682338169642854,50176,0.0,0.0,169.7120137117347
Amlanch  (23),323.5,84.04163014888763,0,26,0,714,0,1507,0,728,47201,59.25741390306123,50176,0.0,0.0,124.45073341836735
Amlanch  (24),22.5,28.242640614509583,0,24,0,1067,0,3034,0,1159,44892,100.32595264668367,50176,0.0,0.0,158.78039301658163
Amlanch  (25),7.0,18.82842707633972,1,8,0,519,0,1035,0,554,48059,43.13187579719388,50176,0.0,0.0,154.8976602359694
Amlanch  (26),0.0,6.0,0,49,0,1249,0,2365,0,1290,45223,99.53314333545919,50176,0.0,0.0,116.65477519132654
Amlanch  (27),0.5,5.414213538169861,0,54,0,1203,0,2195,0,1235,45489,96.30600286989795,50176,0.0,0.0,110.56640625
Amlanch  (28),97.5,50.041630029678345,0,42,0,925,0,1762,0,909,46538,71.64251833545919,50176,0.0,0.0,122.44838169642857
Amlanch  (29),20.5,18.242640614509583,0,44,0,1264,0,2267,0,1335,45266,97.69850127551021,50176,0.0,0.0,122.33657525510205
Amlanch  (3),32.5,35.55634880065918,0,21,0,707,0,1755,0,742,46951,55.61862244897959,50176,0.0,0.0,168.63968829719389
Amlanch  (30),57.0,42.485281229019165,0,32,0,946,0,1619,0,993,46586,73.99045360331633,50176,0.0,0.0,134.63020169005102
Amlanch  (31),19.5,18.242640614509583,0,60,0,1266,0,2325,0,1348,45177,98.34392936862245,50176,0.0,0.0,122.53477758290816
Amlanch  (32),58.0,44.485281229019165,0,26,0,916,0,1657,0,961,46616,72.94862085459184,50176,0.0,0.0,133.86280293367346
Amlanch  (33),0.5,5.414213538169861,0,54,0,1203,0,2195,0,1235,45489,96.30600286989795,50176,0.0,0.0,110.56640625
Amlanch  (34),0.5,5.414213538169861,0,54,0,1203,0,2195,0,1235,45489,96.30600286989795,50176,0.0,0.0,110.56640625
Amlanch  (35),58.0,44.485281229019165,0,26,0,916,0,1657,0,961,46616,72.94862085459184,50176,0.0,0.0,133.86280293367346
Amlanch  (4),3224.5,480.3847759962082,0,1,0,18,0,477,0,22,49658,6.525430484693878,50176,0.0,0.0,17.538364955357142
Amlanch  (5),3488.5,484.3847759962082,0,16,0,341,0,1160,0,351,48308,35.41723134566327,50176,0.0,0.0,45.45948262117347
Amlanch  (6),0.0,0.0,1,37,0,796,0,1920,0,857,46565,65.32545440051021,50176,0.0,0.0,137.61340082908163
Amlanch  (7),0.0,6.0,0,14,0,509,0,1092,0,565,47996,44.84454719387755,50176,0.0,0.0,154.90274234693877
Amlanch  (8),159.5,63.35533881187439,0,11,0,685,0,1408,0,674,47398,55.41533801020408,50176,0.0,0.0,122.78888313137755
Amlanch  (9),1.0,4.828427076339722,0,27,0,820,0,1664,0,793,46872,65.99629304846938,50176,0.0,0.0,145.07902184311226
Amlavetasa  (1),14506.5,634.3401807546616,0,0,0,245,0,748,0,241,48942,23.667390784438776,50176,0.0,0.0,77.34972895408163
Amlavetasa  (10),12.0,15.656854152679443,0,38,0,894,0,1614,0,854,46776,67.00255102040816,50176,0.0,0.0,142.74125079719389
Amlavetasa  (11),371.0,104.76955199241638,0,33,0,792,0,1726,0,800,46825,64.7867506377551,50176,0.0,0.0,105.7485650510204
Amlavetasa  (12),0.0,0.0,1,35,0,1158,0,1832,0,1129,46021,82.91464046556122,50176,0.0,0.0,111.04412468112245
Amlavetasa  (13),49729.0,892.0,0,1,0,27,0,1715,0,27,48406,21.995376275510203,50176,0.0,0.0,25.075135522959183
Amlavetasa  (14),208.5,109.01219260692596,1,17,0,491,0,1266,0,578,47823,39.15258290816327,50176,0.0,0.0,85.63356983418367
Amlavetasa  (15),131.5,50.72792184352875,0,37,0,939,0,2002,0,964,46234,83.07218590561224,50176,0.0,0.0,100.97138073979592
Amlavetasa  (16),0.0,2.0,1,51,0,1086,0,2310,0,1168,45560,83.92598054846938,50176,0.0,0.0,90.87830835459184
Amlavetasa  (17),29.0,24.485281109809875,1,13,0,443,0,659,0,419,48641,31.925821109693878,50176,0.0,0.0,46.57246492346939
Amlavetasa  (18),1968.5,411.9482647180557,0,18,0,522,0,1265,0,506,47865,45.65768494897959,50176,0.0,0.0,50.160435267857146
Amlavetasa  (19),0.0,2.0,1,51,0,1086,0,2310,0,1168,45560,83.92598054846938,50176,0.0,0.0,90.87830835459184
Amlavetasa  (2),11.0,446.8284270763397,0,4,0,233,0,776,0,225,48938,27.966856664540817,50176,0.0,0.0,79.76373166454081
Amlavetasa  (20),22792.0,1412.0142796039581,0,2,0,198,0,1130,0,194,48652,17.187699298469386,50176,0.0,0.0,119.21615911989795
Amlavetasa  (21),371.0,104.76955199241638,0,33,0,792,0,1726,0,800,46825,64.7867506377551,50176,0.0,0.0,105.7485650510204
Amlavetasa  (22),29.0,24.485281109809875,1,13,0,443,0,659,0,419,48641,31.925821109693878,50176,0.0,0.0,46.57246492346939
Amlavetasa  (23),49729.0,892.0,0,1,0,27,0,1715,0,27,48406,21.995376275510203,50176,0.0,0.0,25.075135522959183
Amlavetasa  (24),27.5,23.899494767189026,0,17,0,414,0,676,0,381,48688,32.022381218112244,50176,0.0,0.0,47.416095344387756
Amlavetasa  (25),0.0,0.0,1,9,0,472,0,1098,0,473,48123,44.14829799107143,50176,0.0,0.0,102.02337771045919
Amlavetasa  (26),0.0,0.0,1,9,0,472,0,1098,0,473,48123,44.14829799107143,50176,0.0,0.0,102.02337771045919
Amlavetasa  (27),262.5,68.04163014888763,0,8,0,725,0,1312,0,701,47430,57.249980070153065,50176,0.0,0.0,109.04685507015306
Amlavetasa  (28),22811.5,1414.2569189071655,0,2,0,201,0,1128,0,197,48648,17.202945631377553,50176,0.0,0.0,119.31780133928571
Amlavetasa  (29),955.0,325.5391037464142,0,6,0,87,0,724,0,77,49282,12.623963647959183,50176,0.0,0.0,10.458984375
Amlavetasa  (3),367.5,103.8406194448471,1,8,0,456,0,999,0,449,48263,44.50404575892857,50176,0.0,0.0,97.91194993622449
Amlavetasa  (30),11.0,446.8284270763397,0,4,0,233,0,776,0,225,48938,27.966856664540817,50176,0.0,0.0,79.76373166454081
Amlavetasa  (31),22811.5,1414.2569189071655,0,2,0,201,0,1128,0,197,48648,17.202945631377553,50176,0.0,0.0,119.31780133928571
Amlavetasa  (32),11.0,446.8284270763397,0,4,0,233,0,776,0,225,48938,27.966856664540817,50176,0.0,0.0,79.76373166454081
Amlavetasa  (33),955.0,325.5391037464142,0,6,0,87,0,724,0,77,49282,12.623963647959183,50176,0.0,0.0,10.458984375
Amlavetasa  (34),811.5,301.9827548265457,0,7,0,58,0,691,0,48,49372,10.997688137755102,50176,0.0,0.0,9.35108418367347
Amlavetasa  (35),14506.5,634.3401807546616,0,0,0,245,0,748,0,241,48942,23.667390784438776,50176,0.0,0.0,77.34972895408163
Amlavetasa  (4),22.0,19.656854152679443,0,7,0,637,0,908,0,612,48012,50.587332589285715,50176,0.0,0.0,54.47006536989796
Amlavetasa  (5),7.0,56.82842707633972,0,12,0,449,0,1490,0,449,47776,49.5556640625,50176,0.0,0.0,100.59022241709184
Amlavetasa  (6),0.0,0.0,1,35,0,1158,0,1832,0,1129,46021,82.91464046556122,50176,0.0,0.0,111.04412468112245
Amlavetasa  (7),438.5,507.0121924877167,0,11,0,504,0,1467,0,484,47710,49.662388392857146,50176,0.0,0.0,112.85335618622449
Amlavetasa  (8),3.0,15.656854152679443,0,8,0,350,0,651,0,347,48820,25.837452168367346,50176,0.0,0.0,42.20184948979592
Amlavetasa  (9),0.0,0.0,1,5,0,33,0,116,0,20,50001,4.172413105867347,50176,0.0,0.0,1.8346420599489797
Amldandi  (1),1.0,4.0,0,26,0,1229,0,2727,0,1244,44950,108.4471659757653,50176,0.0,0.0,145.07902184311226
Amldandi  (10),49729.0,892.0,0,9,0,408,0,1549,0,443,47767,33.079460299744895,50176,0.0,0.0,225.79310825892858
Amldandi  (11),49729.0,892.0,0,3,0,248,0,1260,0,247,48418,20.55205676020408,50176,0.0,0.0,217.9005899234694
Amldandi  (12),49729.0,892.0,0,2,0,313,0,1453,0,312,48096,27.819475446428573,50176,0.0,0.0,170.97745934311226
Amldandi  (13),49729.0,892.0,0,2,0,265,0,1279,0,266,48364,21.202566964285715,50176,0.0,0.0,210.2215202487245
Amldandi  (14),49729.0,892.0,0,3,0,302,0,1337,0,308,48226,24.353475765306122,50176,0.0,0.0,215.13592155612244
Amldandi  (15),49729.0,892.0,0,5,0,269,0,1360,0,270,48272,24.124780771683675,50176,0.0,0.0,211.9646843112245
Amldandi  (16),49729.0,892.0,0,4,0,268,0,1240,0,262,48402,20.765505420918366,50176,0.0,0.0,228.04956552933675
Amldandi  (17),49729.0,892.0,0,12,0,552,0,1711,0,555,47346,44.12288743622449,50176,0.0,0.0,193.37940449617346
Amldandi  (18),49729.0,892.0,0,3,0,445,0,1574,0,454,47700,36.08806999362245,50176,0.0,0.0,202.9083625637755
Amldandi  (19),49729.0,892.0,0,7,0,420,0,1468,0,427,47854,31.478595344387756,50176,0.0,0.0,176.5169602997449
Amldandi  (2),9.0,12.828427076339722,0,22,0,860,0,1877,0,841,46576,66.59598214285714,50176,0.0,0.0,111.59299266581633
Amldandi  (20),49729.0,892.0,0,3,0,248,0,1260,0,247,48418,20.55205676020408,50176,0.0,0.0,217.9005899234694
Amldandi  (21),49729.0,892.0,0,7,0,283,0,1360,0,287,48239,23.911332110969386,50176,0.0,0.0,230.0163424744898
Amldandi  (22),49729.0,892.0,0,3,0,280,0,1278,0,323,48292,22.549326371173468,50176,0.0,0.0,233.14184072066325
Amldandi  (23),49729.0,892.0,0,9,0,303,0,1463,0,335,48066,27.23503268494898,50176,0.0,0.0,213.85014748086735
Amldandi  (24),49729.0,892.0,0,5,0,304,0,1381,0,340,48146,24.683812978316325,50176,0.0,0.0,206.74027423469389
Amldandi  (25),49729.0,892.0,0,5,0,304,0,1381,0,340,48146,24.683812978316325,50176,0.0,0.0,206.74027423469389
Amldandi  (26),49729.0,892.0,0,3,0,326,0,1472,0,395,47980,28.54621731505102,50176,0.0,0.0,226.83494100765307
Amldandi  (27),49700.0,890.8284270763397,0,4,0,280,0,1552,0,322,48018,28.00751355229592,50176,0.0,0.0,205.59171715561226
Amldandi  (28),49729.0,892.0,0,4,0,251,0,1281,0,252,48388,20.613042091836736,50176,0.0,0.0,209.2203443877551
Amldandi  (29),49715.5,891.4142135381699,0,10,0,287,0,1541,0,306,48032,28.012595663265305,50176,0.0,0.0,205.00219228316325
Amldandi  (3),49729.0,892.0,0,2,0,347,0,1393,0,362,48072,26.071229272959183,50176,0.0,0.0,218.29699457908163
Amldandi  (30),49729.0,892.0,0,3,0,280,0,1278,0,323,48292,22.549326371173468,50176,0.0,0.0,233.14184072066325
Amldandi  (31),49715.5,891.4142135381699,0,10,0,287,0,1541,0,306,48032,28.012595663265305,50176,0.0,0.0,205.00219228316325
Amldandi  (32),49729.0,892.0,0,9,0,308,0,1357,0,334,48168,24.572006536989797,50176,0.0,0.0,206.67420679209184
Amldandi  (33),1002.0,216.65180099010468,0,23,0,947,0,2025,0,999,46182,75.95723054846938,50176,0.0,0.0,139.19393734056123
Amldandi  (34),49729.0,892.0,0,2,0,347,0,1393,0,362,48072,26.071229272959183,50176,0.0,0.0,218.29699457908163
Amldandi  (35),2.5,11.41421353816986,0,26,0,1050,0,2302,0,1108,45690,85.86734693877551,50176,0.0,0.0,161.13341039540816
Amldandi  (4),49729.0,892.0,0,9,0,408,0,1549,0,443,47767,33.079460299744895,50176,0.0,0.0,225.79310825892858
Amldandi  (5),16630.0,1522.940247297287,0,10,0,465,0,1039,0,485,48177,44.12288743622449,50176,0.0,0.0,86.0757134885204
Amldandi  (6),49729.0,892.0,0,7,0,335,0,1493,0,410,47931,28.586874202806122,50176,0.0,0.0,227.30757732780611
Amldandi  (7),49727.0,892.8284270763397,0,7,0,441,0,1538,0,478,47712,34.55835459183673,50176,0.0,0.0,143.09191645408163
Amldandi  (8),49729.0,892.0,0,9,0,243,0,1406,0,264,48254,23.1998365752551,50176,0.0,0.0,209.51510682397958
Amldandi  (9),49729.0,892.0,0,3,0,416,0,1501,0,430,47826,33.29290896045919,50176,0.0,0.0,169.81873804209184
Amlika Imli  (1),49729.0,892.0,0,22,0,451,0,1837,0,488,47378,41.063456632653065,50176,0.0,0.0,195.0615832270408
Amlika Imli  (10),49729.0,892.0,0,31,0,511,0,1742,0,532,47360,40.81951530612245,50176,0.0,0.0,167.5927734375
Amlika Imli  (11),49729.0,892.0,0,4,0,218,0,1276,0,210,48468,19.05791613520408,50176,0.0,0.0,221.56479193239795
Amlika Imli  (12),15.0,20.485281229019165,1,32,0,1126,0,2017,0,1129,45871,89.48072783801021,50176,0.0,0.0,99.8990553252551
Amlika Imli  (13),161.0,51.79898941516876,0,19,0,1198,0,2216,0,1248,45495,91.48816167091837,50176,0.0,0.0,127.0883490114796
Amlika Imli  (14),49729.0,892.0,0,28,0,416,0,1601,0,421,47710,33.592753507653065,50176,0.0,0.0,177.2589485012755
Amlika Imli  (15),1522.5,364.4924211502075,3,52,0,1326,0,2217,0,1424,45154,94.11053093112245,50176,0.0,0.0,143.72209821428572
Amlika Imli  (16),49729.0,892.0,0,8,0,534,0,1519,0,525,47590,39.20848612882653,50176,0.0,0.0,154.11501514668367
Amlika Imli  (17),6.5,14.242640614509583,0,6,0,551,0,882,0,575,48162,41.96807238520408,50176,0.0,0.0,104.44754464285714
Amlika Imli  (18),49729.0,892.0,0,34,0,804,0,2161,0,779,46398,57.748026945153065,50176,0.0,0.0,211.83254942602042
Amlika Imli  (19),49729.0,892.0,0,13,0,476,0,1418,0,475,47794,34.20260682397959,50176,0.0,0.0,203.22853555484693
Amlika Imli  (2),26324.5,4469.339303016663,0,15,0,754,0,4065,0,717,44625,107.25286989795919,50176,0.0,0.0,123.49021444515306
Amlika Imli  (20),49729.0,892.0,0,14,0,483,0,1405,0,480,47794,33.74521683673469,50176,0.0,0.0,203.4572305484694
Amlika Imli  (21),49729.0,892.0,0,70,0,1054,0,2821,0,1051,45180,87.62067522321429,50176,0.0,0.0,155.0653698979592
Amlika Imli  (22),49729.0,892.0,0,17,0,418,0,1967,0,420,47354,44.41256776147959,50176,0.0,0.0,200.28599330357142
Amlika Imli  (23),49729.0,892.0,0,5,0,234,0,1232,0,245,48460,18.437898596938776,50176,0.0,0.0,221.48856026785714
Amlika Imli  (24),49729.0,892.0,0,10,0,487,0,1409,0,456,47814,32.18500876913265,50176,0.0,0.0,221.9561144770408
Amlika Imli  (25),82.5,37.899494647979736,0,15,0,1001,0,1987,0,1099,46074,77.93417171556122,50176,0.0,0.0,112.30448820153062
Amlika Imli  (26),6.5,14.242640614509583,0,6,0,551,0,882,0,575,48162,41.96807238520408,50176,0.0,0.0,104.44754464285714
Amlika Imli  (27),49729.0,892.0,0,23,0,559,0,1676,0,512,47406,40.03178810586735,50176,0.0,0.0,212.44240274234693
Amlika Imli  (28),45046.0,850.0,0,7,0,363,0,1398,0,360,48048,34.970005580357146,50176,0.0,0.0,154.8976602359694
Amlika Imli  (29),80.0,39.3137081861496,0,16,0,637,0,1231,0,691,47601,50.50093670280612,50176,0.0,0.0,83.0518574617347
Amlika Imli  (3),49729.0,892.0,0,11,0,336,0,1371,0,340,48118,26.559111926020407,50176,0.0,0.0,119.75994499362245
Amlika Imli  (30),49729.0,892.0,0,5,0,574,0,2137,0,584,46876,54.317602040816325,50176,0.0,0.0,189.15108816964286
Amlika Imli  (31),49729.0,892.0,0,23,0,559,0,1676,0,512,47406,40.03178810586735,50176,0.0,0.0,212.44240274234693
Amlika Imli  (32),49729.0,892.0,0,17,0,371,0,1740,0,374,47674,37.23154496173469,50176,0.0,0.0,182.94074856505102
Amlika Imli  (33),49729.0,892.0,0,27,0,773,0,2168,0,760,46448,56.83832908163265,50176,0.0,0.0,210.08430325255102
Amlika Imli  (34),49729.0,892.0,0,21,0,467,0,1795,0,477,47416,41.35821906887755,50176,0.0,0.0,180.4251036352041
Amlika Imli  (35),49729.0,892.0,0,41,0,520,0,1919,0,560,47136,45.32734773596939,50176,0.0,0.0,197.73985570790816
Amlika Imli  (4),93.0,38.485281109809875,0,30,0,1145,0,2045,0,1164,45792,86.12653459821429,50176,0.0,0.0,89.34351084183673
Amlika Imli  (5),49729.0,892.0,0,28,0,633,0,1999,0,614,46902,52.13229432397959,50176,0.0,0.0,206.8978196747449
Amlika Imli  (6),3365.0,477.65685415267944,0,13,0,376,0,1013,0,348,48426,32.35271843112245,50176,0.0,0.0,58.063117825255105
Amlika Imli  (7),49729.0,892.0,0,17,0,366,0,1750,0,367,47676,37.03842474489796,50176,0.0,0.0,182.8594347895408
Amlika Imli  (8),49729.0,892.0,0,42,0,724,0,2050,0,750,46610,57.59048150510204,50176,0.0,0.0,177.9348692602041
Amlika Imli  (9),49729.0,892.0,0,12,0,353,0,1559,0,335,47917,31.178750797193878,50176,0.0,0.0,197.17574139030611
Amlu  (1),15.0,16.82842707633972,2,69,0,1127,0,2307,0,1135,45536,89.83139349489795,50176,0.0,0.0,90.84781568877551
Amlu  (10),3.0,10.828427076339722,0,26,0,835,0,1951,0,824,46540,67.07878268494898,50176,0.0,0.0,136.97305484693877
Amlu  (11),2.0,6.0,1,46,0,770,0,1845,0,896,46618,61.407146843112244,50176,0.0,0.0,106.67350924744898
Amlu  (12),303.0,71.79898929595947,0,73,0,1440,0,2867,0,1544,44252,113.02614795918367,50176,0.0,0.0,155.62440210459184
Amlu  (13),0.5,3.414213538169861,0,51,0,955,0,1764,0,961,46445,72.82665019132654,50176,0.0,0.0,105.06756218112245
Amlu  (14),3.0,10.828427076339722,0,26,0,835,0,1951,0,824,46540,67.07878268494898,50176,0.0,0.0,136.97305484693877
Amlu  (15),0.0,0.0,1,60,0,1344,0,2805,0,1468,44498,102.89241868622449,50176,0.0,0.0,122.80412946428571
Amlu  (16),18.5,20.242640614509583,1,81,0,1174,0,2444,0,1292,45184,98.36933992346938,50176,0.0,0.0,114.85062579719387
Amlu  (17),0.5,3.414213538169861,2,85,0,1057,0,1847,0,1105,46080,81.22737962372449,50176,0.0,0.0,104.26967075892857
Amlu  (18),25.5,35.899494767189026,2,74,0,1120,0,2229,0,1162,45589,87.42247289540816,50176,0.0,0.0,88.33725286989795
Amlu  (19),124.0,50.14213538169861,0,59,0,1220,0,2519,0,1275,45103,96.54486208545919,50176,0.0,0.0,130.4831991390306
Amlu  (2),15.0,16.82842707633972,2,69,0,1127,0,2307,0,1135,45536,89.83139349489795,50176,0.0,0.0,90.84781568877551
Amlu  (20),9.5,12.242640614509583,0,45,0,918,0,1988,0,1055,46170,70.5142897002551,50176,0.0,0.0,110.41394292091837
Amlu  (21),6.0,14.828427076339722,0,77,0,1466,0,2761,0,1524,44348,111.40495455994898,50176,0.0,0.0,156.2190090880102
Amlu  (22),0.0,2.0,0,30,0,587,0,1667,0,723,47169,50.699139030612244,50176,0.0,0.0,95.5030293367347
Amlu  (23),0.0,6.0,0,25,0,597,0,1085,0,559,47910,47.29920679209184,50176,0.0,0.0,57.08227040816327
Amlu  (24),1.5,5.414213538169861,0,25,0,544,0,1372,0,548,47687,42.53218670280612,50176,0.0,0.0,102.32830436862245
Amlu  (25),4.0,10.0,2,59,0,955,0,2213,0,1012,45935,78.05106026785714,50176,0.0,0.0,149.62751116071428
Amlu  (26),0.0,6.0,0,50,0,1219,0,2672,0,1304,44931,97.76965082908163,50176,0.0,0.0,131.99766820790816
Amlu  (27),64.0,52.485281229019165,3,97,0,1845,0,3691,0,1972,42568,142.21271125637756,50176,0.0,0.0,132.90736607142858
Amlu  (28),1.5,5.414213538169861,1,62,0,971,0,2148,0,1042,45952,75.30163823341837,50176,0.0,0.0,151.1521444515306
Amlu  (29),0.5,3.414213538169861,2,85,0,1057,0,1847,0,1105,46080,81.22737962372449,50176,0.0,0.0,104.26967075892857
Amlu  (3),27.5,31.899494767189026,1,17,0,720,0,1743,0,744,46951,57.89540816326531,50176,0.0,0.0,84.81026785714286
Amlu  (30),124.0,50.14213538169861,0,59,0,1220,0,2519,0,1275,45103,96.54486208545919,50176,0.0,0.0,130.4831991390306
Amlu  (31),5.0,12.828427076339722,2,85,0,1644,0,3019,0,1751,43675,124.65909996811224,50176,0.0,0.0,143.7271803252551
Amlu  (32),5.0,12.828427076339722,2,85,0,1644,0,3019,0,1751,43675,124.65909996811224,50176,0.0,0.0,143.7271803252551
Amlu  (33),586.0,225.7401144504547,2,115,0,1862,0,3585,0,1946,42666,141.64351482780611,50176,0.0,0.0,130.9914102359694
Amlu  (34),20194.0,934.8670922517776,0,1,0,297,0,600,0,282,48996,25.476622289540817,50176,0.0,0.0,105.89594626913265
Amlu  (35),0.0,0.0,1,28,0,536,0,1131,0,544,47936,41.96299027423469,50176,0.0,0.0,112.26383131377551
Amlu  (4),70.5,37.071067690849304,0,24,0,664,0,1273,0,672,47543,51.080297353316325,50176,0.0,0.0,105.07264429209184
Amlu  (5),3.0,10.828427076339722,0,26,0,835,0,1951,0,824,46540,67.07878268494898,50176,0.0,0.0,136.97305484693877
Amlu  (6),64.0,52.485281229019165,3,97,0,1845,0,3691,0,1972,42568,142.21271125637756,50176,0.0,0.0,132.90736607142858
Amlu  (7),3.5,8.242640614509583,0,28,0,562,0,1773,0,713,47100,52.13229432397959,50176,0.0,0.0,95.8333665497449
Amlu  (8),0.0,2.0,2,87,0,1326,0,2422,0,1400,44939,99.31461256377551,50176,0.0,0.0,118.8705755739796
Amlu  (9),167.5,52.38477599620819,0,23,0,860,0,2055,0,941,46297,68.62882653061224,50176,0.0,0.0,206.17107780612244
Anisool (1),49729.0,892.0,0,13,0,417,0,1589,0,457,47700,33.6181640625,50176,0.0,0.0,221.46823182397958
Anisool (11),4.0,13.656854152679443,0,48,0,846,0,1638,0,878,46766,65.46775350765306,50176,0.0,0.0,87.64608577806122
Anisool (12),20.5,18.242640614509583,0,19,0,885,0,1417,0,921,46934,67.3582987882653,50176,0.0,0.0,136.1700813137755
Anisool (13),35653.5,2272.8641282320023,0,29,0,517,0,1705,0,523,47402,42.176438934948976,50176,0.0,0.0,177.51813616071428
